scenario,route_id,route_class,total_frames,analyzed_frames,skipped_abnormal,signal_frames,possible_signal_color_frames,junction_frames,possible_junction_frames,nonsignal_junction_frames,red_signal_frames,yellow_signal_frames,green_signal_frames,stopline_crosswalk_frames,turn_marking_frames,max_signal_score,max_junction_score
SignalizedJunctionRightTurn,Town15_Rep0_route_002648_route0_01_09_03_24_12,R4_R5_shared,49,49,False,1,1,39,10,38,1,0,0,45,42,2.0,3.0
SignalizedJunctionRightTurn,Town15_Rep0_route_002649_route0_01_09_07_55_44,R4_R5_shared,71,71,False,31,56,41,23,10,55,35,6,48,57,16.0,3.0
SignalizedJunctionRightTurn,Town15_Rep0_route_002650_route0_01_09_18_51_57,R4_only,66,66,False,26,26,26,2,0,19,1,8,1,3,50.0,3.0
StaticCutIn,Town12_Rep0_1001_0_route0_01_11_02_35_31,no_visible_R4_R5,105,105,False,0,16,0,105,0,15,1,1,67,104,3.0,3.0
StaticCutIn,Town12_Rep0_1003_0_route0_01_10_22_02_55,no_visible_R4_R5,106,106,False,0,1,0,106,0,1,0,0,106,76,3.0,3.0
StaticCutIn,Town12_Rep0_1004_1_route0_01_09_04_35_12,no_visible_R4_R5,130,130,False,0,1,0,2,0,1,1,0,1,2,4.0,2.5
StaticCutIn,Town12_Rep0_1025_0_route0_01_10_15_35_41,no_visible_R4_R5,124,124,False,0,0,0,44,0,0,0,0,8,41,0.0,2.416666666666667
StaticCutIn,Town12_Rep0_1025_1_route0_01_10_02_02_01,no_visible_R4_R5,124,124,False,0,0,0,46,0,0,0,0,5,45,0.0,2.416666666666667
StaticCutIn,Town12_Rep0_1115_0_route0_01_10_00_38_52,R4_R5_shared,205,205,False,4,4,15,173,11,0,0,4,71,180,2.0,3.0
StaticCutIn,Town12_Rep0_1117_0_route0_01_10_22_43_12,no_visible_R4_R5,122,122,False,0,10,0,24,0,10,1,0,3,24,3.0,3.0
StaticCutIn,Town12_Rep0_1117_1_route0_01_09_10_19_48,no_visible_R4_R5,104,104,False,0,99,0,104,0,68,16,84,62,104,12.0,3.0
StaticCutIn,Town12_Rep0_1320_0_route0_01_10_01_29_56,R5_only,125,125,False,0,0,27,98,27,0,0,0,124,56,0.0,3.0
StaticCutIn,Town12_Rep0_1321_0_route0_01_08_08_05_54,R4_R5_shared,153,153,False,4,14,13,49,9,11,0,8,14,55,5.0,2.5
StaticCutIn,Town12_Rep0_1344_0_route0_01_09_11_29_53,no_visible_R4_R5,111,111,False,0,90,0,111,0,70,15,55,111,64,32.0,3.0
StaticCutIn,Town12_Rep0_1345_0_route0_01_09_19_15_10,no_visible_R4_R5,107,107,False,0,79,0,107,0,66,18,43,107,87,38.0,3.0
StaticCutIn,Town12_Rep0_1387_0_route0_01_10_23_25_43,no_visible_R4_R5,96,96,False,0,85,0,84,0,7,3,85,61,61,28.0,3.0
StaticCutIn,Town12_Rep0_1419_0_route0_01_09_22_23_57,no_visible_R4_R5,84,84,False,0,0,0,20,0,0,0,0,2,20,0.0,2.5
StaticCutIn,Town12_Rep0_1429_0_route0_01_08_20_38_15,no_visible_R4_R5,96,96,False,0,0,0,35,0,0,0,0,25,16,0.0,3.0
StaticCutIn,Town12_Rep0_1429_1_route0_01_10_03_05_37,no_visible_R4_R5,95,95,False,0,0,0,63,0,0,0,0,1,63,0.0,3.0
StaticCutIn,Town12_Rep0_2450_0_route0_01_08_05_41_18,no_visible_R4_R5,97,97,False,0,55,0,61,0,0,0,55,2,60,8.0,2.5
StaticCutIn,Town12_Rep0_2462_0_route0_01_08_23_27_47,R5_only,179,179,False,0,0,25,87,25,0,0,0,50,82,0.0,2.5
StaticCutIn,Town12_Rep0_2481_0_route0_01_10_03_31_22,no_visible_R4_R5,107,107,False,0,16,0,73,0,16,5,0,49,35,4.0,2.5
StaticCutIn,Town12_Rep0_2579_0_route0_01_10_06_04_27,no_visible_R4_R5,68,68,False,0,0,0,40,0,0,0,0,3,40,0.0,2.5833333333333335
StaticCutIn,Town12_Rep0_2723_0_route0_01_09_23_43_09,R5_only,111,111,False,0,92,44,67,44,92,11,0,109,93,16.0,3.0
StaticCutIn,Town12_Rep0_2955_0_route0_01_08_13_14_01,no_visible_R4_R5,105,105,False,0,63,0,105,0,0,1,63,103,105,8.0,3.0
StaticCutIn,Town12_Rep0_2974_0_route0_01_10_17_47_12,no_visible_R4_R5,71,71,False,0,0,0,71,0,0,0,0,1,71,0.0,2.6666666666666665
StaticCutIn,Town12_Rep0_4001_0_route0_01_09_19_17_53,no_visible_R4_R5,151,151,False,0,96,0,128,0,6,1,94,1,128,10.0,3.0
StaticCutIn,Town12_Rep0_4001_1_route0_01_09_20_16_43,no_visible_R4_R5,168,168,False,0,94,1,150,1,50,40,44,42,150,21.0,3.0
StaticCutIn,Town12_Rep0_4003_0_route0_01_10_13_44_50,no_visible_R4_R5,107,107,False,0,97,0,103,0,0,1,97,1,102,16.0,2.0
StaticCutIn,Town12_Rep0_4015_0_route0_01_08_08_47_29,no_visible_R4_R5,121,121,False,0,92,0,121,0,0,0,92,91,118,11.0,3.0
StaticCutIn,Town12_Rep0_4015_1_route0_01_10_18_20_11,no_visible_R4_R5,121,121,False,0,0,0,118,0,0,0,0,9,118,0.0,3.0
StaticCutIn,Town12_Rep0_4029_0_route0_01_10_07_58_19,no_visible_R4_R5,77,77,False,0,75,0,76,0,2,3,75,8,76,28.0,3.0
StaticCutIn,Town12_Rep0_4041_0_route0_01_10_19_55_39,no_visible_R4_R5,100,100,False,0,0,0,1,0,0,0,0,1,1,0.0,3.0
StaticCutIn,Town12_Rep0_4086_0_route0_01_08_05_46_41,no_visible_R4_R5,104,104,False,0,104,0,104,0,74,16,103,99,103,17.0,3.0
StaticCutIn,Town12_Rep0_4086_1_route0_01_10_06_18_37,no_visible_R4_R5,125,125,False,0,17,0,92,0,17,0,1,38,79,4.0,3.0
StaticCutIn,Town12_Rep0_4133_0_route0_01_10_02_10_03,no_visible_R4_R5,117,117,False,0,10,0,46,0,0,0,10,1,46,2.0,3.0
StaticCutIn,Town12_Rep0_4135_0_route0_01_09_00_50_04,no_visible_R4_R5,121,121,False,0,0,0,1,0,0,0,0,1,1,0.0,3.0
StaticCutIn,Town12_Rep0_4135_1_route0_01_09_00_38_11,no_visible_R4_R5,103,103,False,0,2,0,53,0,0,0,2,1,53,1.0,3.0
StaticCutIn,Town12_Rep0_4476_0_route0_01_09_04_31_11,no_visible_R4_R5,127,127,False,0,0,0,6,0,0,0,0,5,4,0.0,3.0
StaticCutIn,Town12_Rep0_4476_1_route0_01_10_03_41_06,no_visible_R4_R5,111,111,False,0,0,0,110,0,0,0,0,1,110,0.0,3.0
StaticCutIn,Town12_Rep0_4488_0_route0_01_09_10_22_28,no_visible_R4_R5,98,98,False,0,0,0,97,0,0,0,0,41,94,0.0,2.8333333333333335
StaticCutIn,Town12_Rep0_4490_0_route0_01_11_15_05_07,no_visible_R4_R5,75,75,False,0,2,0,75,0,0,0,2,75,68,3.0,3.0
StaticCutIn,Town12_Rep0_4490_1_route0_01_10_19_02_40,no_visible_R4_R5,88,88,False,0,1,0,84,0,0,0,1,47,79,3.0,3.0
StaticCutIn,Town12_Rep0_4495_0_route0_01_09_20_22_50,no_visible_R4_R5,112,112,False,0,95,0,105,0,0,1,95,39,105,20.0,3.0
StaticCutIn,Town12_Rep0_4495_1_route0_01_08_08_10_03,no_visible_R4_R5,109,109,False,0,102,0,104,0,0,1,102,24,103,17.0,3.0
StaticCutIn,Town12_Rep0_911_0_route0_01_10_14_53_36,no_visible_R4_R5,131,131,False,0,0,0,96,0,0,0,0,41,84,0.0,2.8333333333333335
StaticCutIn,Town12_Rep0_913_0_route0_01_11_01_32_11,R5_only,136,136,False,0,1,10,74,10,0,0,1,41,75,1.0,3.0
StaticCutIn,Town12_Rep0_934_0_route0_01_09_20_20_25,no_visible_R4_R5,108,108,False,0,30,0,33,0,0,0,30,1,33,5.0,2.875
StaticCutIn,Town12_Rep0_949_0_route0_01_07_22_14_09,no_visible_R4_R5,113,113,False,0,58,0,113,0,0,0,58,113,105,4.0,3.0
StaticCutIn,Town12_Rep0_960_0_route0_01_07_21_43_11,no_visible_R4_R5,115,115,False,0,19,0,27,0,16,7,7,4,27,17.0,3.0
StaticCutIn,Town12_Rep0_990_0_route0_01_08_03_48_56,no_visible_R4_R5,108,108,False,0,94,0,108,0,80,33,51,39,107,10.0,3.0
StaticCutIn,Town12_Rep0_991_0_route0_01_10_22_17_20,no_visible_R4_R5,118,118,False,0,114,0,118,0,75,35,103,96,117,16.0,3.0
StaticCutIn,Town13_Rep0_1135_0_route0_01_09_17_54_18,R4_R5_shared,253,253,False,17,29,45,75,28,26,0,3,87,72,20.0,3.0
StaticCutIn,Town13_Rep0_1135_1_route0_01_08_12_48_19,R5_only,252,252,False,0,1,143,84,143,1,0,0,179,206,1.0,3.0
StaticCutIn,Town13_Rep0_1135_2_route0_01_08_07_10_15,R5_only,211,211,False,0,11,88,92,88,2,0,9,123,178,2.0,2.9583333333333335
StaticCutIn,Town13_Rep0_1212_0_route0_01_09_13_09_12,R5_only,113,113,False,0,38,47,66,47,31,1,9,111,110,6.0,3.0
StaticCutIn,Town13_Rep0_1212_1_route0_01_10_15_50_16,R5_only,104,104,False,0,0,46,58,46,0,0,0,104,98,0.0,3.0
StaticCutIn,Town13_Rep0_1212_2_route0_01_10_04_58_39,R5_only,107,107,False,0,32,46,61,46,22,1,10,107,90,3.0,3.0
StaticCutIn,Town13_Rep0_1247_0_route0_01_08_18_52_46,no_visible_R4_R5,109,109,False,0,0,0,23,0,0,0,0,5,22,0.0,3.0
StaticCutIn,Town13_Rep0_1247_1_route0_01_10_15_03_46,no_visible_R4_R5,109,109,False,0,0,0,109,0,0,0,0,107,94,0.0,3.0
StaticCutIn,Town13_Rep0_1247_2_route0_01_08_21_48_55,no_visible_R4_R5,108,108,False,0,50,0,108,0,50,6,0,108,105,12.0,3.0
StaticCutIn,Town13_Rep0_1264_0_route0_01_09_19_23_58,no_visible_R4_R5,108,108,False,0,0,0,108,0,0,0,0,108,106,0.0,3.0
StaticCutIn,Town13_Rep0_1264_1_route0_01_08_01_53_22,no_visible_R4_R5,106,106,False,0,0,0,106,0,0,0,0,106,98,0.0,3.0
StaticCutIn,Town13_Rep0_1264_2_route0_01_10_06_31_25,no_visible_R4_R5,106,106,False,0,0,0,76,0,0,0,0,73,67,0.0,3.0
StaticCutIn,Town13_Rep0_1266_0_route0_01_10_11_13_19,no_visible_R4_R5,110,110,False,0,4,0,48,0,4,0,0,35,32,1.0,3.0
StaticCutIn,Town13_Rep0_1266_1_route0_01_09_05_38_22,no_visible_R4_R5,110,110,False,0,0,0,110,0,0,0,0,110,57,0.0,3.0
StaticCutIn,Town13_Rep0_1266_2_route0_01_07_22_56_05,no_visible_R4_R5,136,136,False,0,0,0,97,0,0,0,0,73,66,0.0,3.0
StaticCutIn,Town13_Rep0_1267_0_route0_01_09_18_13_31,no_visible_R4_R5,116,116,False,0,14,0,67,0,12,0,2,4,67,1.0,3.0
StaticCutIn,Town13_Rep0_1267_1_route0_01_08_12_46_57,no_visible_R4_R5,139,139,False,0,0,0,34,0,0,0,0,7,31,0.0,3.0
StaticCutIn,Town13_Rep0_1267_2_route0_01_09_21_18_03,no_visible_R4_R5,113,113,False,0,0,0,113,0,0,0,0,111,103,0.0,3.0
StaticCutIn,Town13_Rep0_1386_0_route0_01_10_22_42_39,no_visible_R4_R5,108,108,False,0,1,0,108,0,1,1,0,107,107,5.0,3.0
StaticCutIn,Town13_Rep0_1386_1_route0_01_08_16_01_37,no_visible_R4_R5,133,133,False,0,3,0,128,0,3,1,0,35,117,3.0,2.416666666666667
StaticCutIn,Town13_Rep0_1624_0_route0_01_09_02_55_07,R5_only,178,178,False,0,73,103,75,103,71,22,2,169,168,10.0,3.0
StaticCutIn,Town13_Rep0_1624_1_route0_01_10_11_10_25,R5_only,177,177,False,0,67,103,74,103,59,30,12,169,169,6.0,3.0
StaticCutIn,Town13_Rep0_1626_0_route0_01_08_13_53_39,no_visible_R4_R5,102,102,False,0,21,0,102,0,11,2,11,102,93,3.0,3.0
StaticCutIn,Town13_Rep0_1626_1_route0_01_09_12_51_05,no_visible_R4_R5,102,102,False,0,53,0,92,0,35,14,21,1,92,7.0,3.0
StaticCutIn,Town13_Rep0_1668_0_route0_01_11_09_17_39,no_visible_R4_R5,148,148,False,0,1,0,148,0,1,0,0,148,103,1.0,3.0
StaticCutIn,Town13_Rep0_1668_1_route0_01_10_21_25_32,no_visible_R4_R5,145,145,False,0,24,0,45,0,24,16,0,8,45,15.0,2.5
StaticCutIn,Town13_Rep0_1704_0_route0_01_08_15_23_46,R4_R5_shared,100,100,False,17,55,35,64,18,45,5,35,94,69,38.0,3.0
StaticCutIn,Town13_Rep0_1704_1_route0_01_10_13_20_24,R4_only,124,124,False,8,38,8,9,0,31,10,17,1,8,33.0,2.0
StaticCutIn,Town13_Rep0_1705_0_route0_01_09_07_41_45,R5_only,99,99,False,0,80,46,53,46,62,18,62,99,99,16.0,3.0
StaticCutIn,Town13_Rep0_1705_1_route0_01_08_10_40_45,no_visible_R4_R5,102,102,False,0,61,0,44,0,36,16,47,8,44,13.0,3.0
StaticCutIn,Town13_Rep0_1714_0_route0_01_09_23_55_49,no_visible_R4_R5,108,108,False,0,1,0,72,0,1,0,0,7,69,1.0,3.0
StaticCutIn,Town13_Rep0_1714_1_route0_01_07_21_30_50,no_visible_R4_R5,106,106,False,0,0,0,103,0,0,0,0,102,91,0.0,3.0
StaticCutIn,Town13_Rep0_1715_0_route0_01_10_07_56_55,no_visible_R4_R5,137,137,False,0,0,0,114,0,0,0,0,71,111,0.0,3.0
StaticCutIn,Town13_Rep0_1715_1_route0_01_09_06_09_16,no_visible_R4_R5,115,115,False,0,34,0,115,0,34,5,0,115,105,2.0,3.0
StaticCutIn,Town13_Rep0_1717_0_route0_01_08_18_58_51,R4_R5_shared,159,159,False,2,2,71,86,69,0,0,2,157,142,1.0,3.0
StaticCutIn,Town13_Rep0_1717_1_route0_01_08_01_36_32,R4_R5_shared,161,161,False,11,11,34,102,23,0,0,11,61,130,3.0,3.0
StaticCutIn,Town13_Rep0_1718_0_route0_01_08_17_17_56,no_visible_R4_R5,106,106,False,0,4,0,72,0,4,0,0,9,71,3.0,3.0
StaticCutIn,Town13_Rep0_1718_1_route0_01_08_08_04_50,no_visible_R4_R5,113,113,False,0,62,0,113,0,56,28,8,113,112,12.0,3.0
StaticCutIn,Town13_Rep0_33_0_route0_01_09_18_58_12,R4_R5_shared,156,156,False,45,49,54,87,9,45,6,4,46,107,6.0,3.0
StaticCutIn,Town13_Rep0_33_1_route0_01_11_07_38_41,R4_R5_shared,140,140,False,2,2,87,53,85,1,1,1,139,132,2.0,3.0
StaticCutIn,Town13_Rep0_35_0_route0_01_10_22_22_36,no_visible_R4_R5,110,110,False,0,31,0,108,0,26,26,13,108,14,40.0,1.8333333333333335
StaticCutIn,Town13_Rep0_35_1_route0_01_09_08_11_22,no_visible_R4_R5,113,113,False,0,0,0,112,0,0,0,0,111,95,0.0,3.0
StaticCutIn,Town13_Rep0_53_0_route0_01_09_03_51_17,no_visible_R4_R5,113,113,False,0,0,0,113,0,0,0,0,112,97,0.0,3.0
StaticCutIn,Town13_Rep0_53_1_route0_01_09_03_18_08,no_visible_R4_R5,113,113,False,0,0,0,113,0,0,0,0,113,100,0.0,3.0
StaticCutIn,Town13_Rep0_56_0_route0_01_08_10_17_53,no_visible_R4_R5,146,146,False,0,0,0,141,0,0,0,0,56,131,0.0,3.0
StaticCutIn,Town13_Rep0_56_1_route0_01_10_23_00_10,no_visible_R4_R5,122,122,False,0,0,0,122,0,0,0,0,120,120,0.0,3.0
StaticCutIn,Town13_Rep0_58_0_route0_01_09_06_46_39,no_visible_R4_R5,120,120,False,0,76,0,117,0,76,20,0,4,117,14.0,2.9166666666666665
StaticCutIn,Town13_Rep0_58_1_route0_01_09_21_54_37,no_visible_R4_R5,124,124,False,0,0,0,124,0,0,0,0,124,115,0.0,3.0
StaticCutIn,Town13_Rep0_59_0_route0_01_10_21_00_16,junction_uncertain_control,116,116,False,0,11,1,65,1,10,0,1,9,66,3.0,2.5
StaticCutIn,Town13_Rep0_59_1_route0_01_09_06_01_32,skipped_abnormal_duration,436,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
StaticCutIn,Town13_Rep0_59_1_route0_01_11_08_59_27,skipped_abnormal_duration,442,0,True,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_Junction,Town01_Rep0_Town01_Scenario7_0_route0_01_07_23_32_40,R4_R5_shared,163,163,False,1,1,153,10,152,1,0,1,163,148,13.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_16_route0_01_10_05_28_01,R4_only,163,163,False,162,163,163,0,1,30,73,163,163,118,60.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_17_route0_01_10_14_26_19,R4_R5_shared,52,52,False,44,44,52,0,8,1,0,44,52,16,74.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_1_route0_01_09_09_01_12,R4_R5_shared,52,52,False,1,1,2,0,1,1,1,1,2,0,6.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_22_route0_01_09_19_04_21,R4_R5_shared,160,160,False,1,8,150,10,149,8,4,1,160,8,11.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_23_route0_01_10_14_28_03,R4_R5_shared,51,51,False,9,9,51,0,42,9,0,1,51,48,5.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_26_route0_01_10_07_50_07,R4_R5_shared,164,164,False,111,111,113,20,2,110,0,1,5,24,1.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_27_route0_01_09_22_16_03,R4_R5_shared,51,51,False,1,1,41,10,40,0,0,1,51,37,6.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_32_route0_01_08_04_47_51,R4_only,150,150,False,13,13,13,13,0,13,1,1,1,13,39.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_33_route0_01_11_02_44_51,R4_R5_shared,48,48,False,9,19,38,10,29,10,1,10,48,19,33.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_40_route0_01_08_22_56_09,R4_R5_shared,160,160,False,102,106,152,8,50,4,1,102,160,139,27.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_41_route0_01_09_07_05_27,R4_R5_shared,49,49,False,12,35,39,10,27,3,0,35,49,41,35.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_42_route0_01_08_11_07_40,R4_R5_shared,162,162,False,141,141,162,0,21,7,3,141,110,148,76.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_43_route0_01_08_11_05_21,R4_only,55,55,False,1,1,1,16,0,1,0,1,1,16,56.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_52_route0_01_09_17_52_46,R4_only,166,166,False,109,109,109,0,0,108,1,1,1,0,66.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_53_route0_01_08_15_22_05,R4_R5_shared,52,52,False,29,52,42,10,13,0,1,52,52,41,36.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_56_route0_01_10_21_09_29,R4_only,164,164,False,108,108,108,7,0,107,0,1,2,16,11.0,2.0
T_Junction,Town01_Rep0_Town01_Scenario7_57_route0_01_10_22_26_30,R4_only,51,51,False,51,51,51,0,0,33,0,51,51,31,25.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_64_route0_01_10_14_53_36,R4_R5_shared,53,53,False,47,47,53,0,6,8,2,47,53,7,35.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_65_route0_01_10_13_50_05,R5_only,246,246,False,1,1,246,0,245,0,0,1,246,230,30.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_68_route0_01_10_00_50_31,R4_R5_shared,64,64,False,26,26,64,0,38,25,0,1,64,20,19.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_69_route0_01_08_09_43_53,R4_R5_shared,160,160,False,1,1,160,0,159,1,0,1,160,150,8.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_6_route0_01_08_00_13_40,R4_only,164,164,False,109,109,109,0,0,109,0,1,1,1,13.0,3.0
T_Junction,Town01_Rep0_Town01_Scenario7_7_route0_01_11_03_19_28,R4_only,56,56,False,29,29,29,0,0,28,0,1,1,0,14.0,2.0
T_Junction,Town02_Rep0_Town02_Scenario7_10_route0_01_10_05_04_32,R4_only,144,144,False,57,57,57,0,0,57,0,1,1,0,18.0,2.0
T_Junction,Town02_Rep0_Town02_Scenario7_11_route0_01_10_09_54_36,R4_R5_shared,45,45,False,23,43,34,11,11,43,6,1,45,33,26.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_12_route0_01_10_21_06_29,R4_R5_shared,48,48,False,42,42,48,0,6,33,7,33,48,26,33.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_13_route0_01_09_23_25_03,R4_R5_shared,150,150,False,1,1,150,0,149,1,1,1,150,58,47.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_22_route0_01_09_23_28_26,R4_R5_shared,147,147,False,129,147,138,9,9,33,87,147,147,31,82.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_23_route0_01_10_23_37_33,R4_R5_shared,47,47,False,20,20,47,0,27,1,0,20,47,16,50.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_26_route0_01_08_13_36_48,R5_only,252,252,False,1,1,252,0,251,1,0,0,252,107,3.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_27_route0_01_09_17_33_41,R4_R5_shared,43,43,False,1,1,5,2,4,0,1,1,5,5,17.0,2.25
T_Junction,Town02_Rep0_Town02_Scenario7_2_route0_01_11_02_29_13,R4_R5_shared,43,43,False,6,13,28,1,22,13,1,1,29,0,15.0,2.0
T_Junction,Town02_Rep0_Town02_Scenario7_32_route0_01_08_23_36_02,R4_only,52,52,False,52,52,52,0,0,52,7,52,52,36,41.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_33_route0_01_11_02_34_05,R4_only,151,151,False,55,55,55,1,0,55,0,0,1,2,3.0,2.5
T_Junction,Town02_Rep0_Town02_Scenario7_36_route0_01_08_23_27_24,R4_only,150,150,False,1,1,1,5,0,0,0,1,1,5,11.0,2.0
T_Junction,Town02_Rep0_Town02_Scenario7_37_route0_01_08_14_16_34,R4_R5_shared,43,43,False,1,1,43,0,42,0,0,1,43,24,11.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_3_route0_01_08_16_37_04,R4_R5_shared,148,148,False,100,116,138,10,38,116,0,0,148,126,21.0,3.0
T_Junction,Town02_Rep0_Town02_Scenario7_44_route0_01_10_06_23_30,R4_only,150,150,False,46,46,47,16,1,46,0,1,2,17,4.0,2.0
T_Junction,Town02_Rep0_Town02_Scenario7_45_route0_01_09_01_33_06,R4_R5_shared,41,41,False,1,9,3,1,2,8,0,1,4,0,5.0,2.0
T_Junction,Town03_Rep0_Town03_Scenario7_102_route0_01_10_18_00_29,R5_only,59,59,False,0,0,46,13,46,0,0,0,59,50,0.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_103_route0_01_10_08_03_45,R4_R5_shared,223,223,False,46,46,49,14,3,17,0,40,4,17,10.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_104_route0_01_10_19_35_40,R5_only,201,201,False,1,1,201,0,200,0,0,1,201,169,3.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_105_route0_01_10_00_12_32,R5_only,189,189,False,0,0,188,1,188,0,0,0,189,177,0.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_17_route0_01_10_04_51_03,R4_R5_shared,99,99,False,1,1,89,10,88,1,0,0,99,94,5.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_18_route0_01_09_23_48_01,R4_only,102,102,False,75,86,75,3,0,84,53,16,2,59,16.0,2.0
T_Junction,Town03_Rep0_Town03_Scenario7_19_route0_01_10_06_01_39,R4_only,171,171,False,12,46,12,12,0,31,0,17,1,13,10.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_1_route0_01_11_03_47_13,R5_only,52,52,False,0,0,51,1,51,0,0,0,52,46,0.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_20_route0_01_09_18_49_51,R4_R5_shared,170,170,False,3,6,170,0,167,4,0,2,170,136,10.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_25_route0_01_08_17_17_07,R4_R5_shared,96,96,False,1,1,85,11,84,1,1,0,96,75,5.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_26_route0_01_09_10_05_44,R4_R5_shared,157,157,False,136,150,145,12,9,150,55,35,28,153,34.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_2_route0_01_08_13_44_54,R4_R5_shared,55,55,False,2,4,54,1,52,4,0,0,55,14,1.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_30_route0_01_08_22_18_09,R4_R5_shared,61,61,False,1,6,61,0,60,6,0,0,61,39,5.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_31_route0_01_11_02_12_16,R4_only,61,61,False,4,12,4,0,0,8,0,9,1,0,9.0,2.0
T_Junction,Town03_Rep0_Town03_Scenario7_32_route0_01_10_22_51_25,R4_only,107,107,False,6,19,6,0,0,9,0,18,1,1,4.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_33_route0_01_11_02_48_11,R4_R5_shared,109,109,False,1,2,109,0,108,1,0,2,109,103,5.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_38_route0_01_10_07_31_33,R4_only,100,100,False,8,18,8,0,0,15,0,16,1,0,40.0,2.0
T_Junction,Town03_Rep0_Town03_Scenario7_3_route0_01_08_16_26_10,R4_R5_shared,161,161,False,1,1,160,1,159,0,0,1,161,153,1.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_40_route0_01_09_06_37_43,R5_only,159,159,False,0,0,158,1,158,0,0,0,159,149,0.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_46_route0_01_10_06_11_05,R4_R5_shared,128,128,False,1,1,128,0,127,1,0,0,128,98,22.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_47_route0_01_10_10_23_38,R5_only,227,227,False,1,1,227,0,226,1,0,0,227,201,2.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_4_route0_01_08_10_21_12,R4_R5_shared,161,161,False,53,53,160,1,107,52,44,5,161,22,11.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_56_route0_01_11_02_39_49,R5_only,171,171,False,0,0,131,34,131,0,0,0,132,60,0.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_61_route0_01_09_01_09_44,R4_R5_shared,224,224,False,199,224,214,10,15,224,10,10,224,213,56.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_62_route0_01_10_00_31_05,R5_only,223,223,False,1,1,213,10,212,1,0,0,223,215,2.0,3.0
T_Junction,Town03_Rep0_Town03_Scenario7_63_route0_01_09_08_26_43,R4_only,49,49,False,8,17,8,2,0,15,1,15,1,3,9.0,2.0
T_Junction,Town03_Rep0_Town03_Scenario7_64_route0_01_09_03_30_14,R4_only,51,51,False,8,15,8,0,0,14,0,12,1,1,6.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_65_route0_01_10_15_53_19,R4_R5_shared,103,103,False,69,76,94,9,25,74,0,3,103,2,36.0,2.5
T_Junction,Town03_Rep0_Town03_Scenario7_68_route0_01_10_09_51_36,R4_R5_shared,107,107,False,6,16,13,87,7,12,4,5,12,96,12.0,3.0
