scenario,route_id,frame_count,annotation_status,annotation_num_frames,has_r2,r2_frames,r2_ratio,review_required_frames,review_required_ratio,abnormal_duration,status,first_sheet,sheet_dir,primary_rs_distribution,primary_event_distribution
ConstructionObstacleTwoWays,Town12_Rep0_route_002835_route0_01_11_06_07_10,321,,,,,,,,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002835_route0_01_11_06_07_10/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002835_route0_01_11_06_07_10,,
ConstructionObstacleTwoWays,Town12_Rep0_route_002839_route0_01_09_23_05_05,431,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002839_route0_01_09_23_05_05/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002839_route0_01_09_23_05_05,,
ConstructionObstacleTwoWays,Town12_Rep0_route_002839_route0_01_11_14_01_41,402,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002839_route0_01_11_14_01_41/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002839_route0_01_11_14_01_41,,
ConstructionObstacleTwoWays,Town12_Rep0_route_002847_route0_01_10_03_20_51,391,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002847_route0_01_10_03_20_51/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002847_route0_01_10_03_20_51,,
ConstructionObstacleTwoWays,Town12_Rep0_route_002847_route0_01_11_14_48_13,386,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002847_route0_01_11_14_48_13/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002847_route0_01_11_14_48_13,,
ConstructionObstacleTwoWays,Town12_Rep0_route_002852_route0_01_10_16_05_10,396,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002852_route0_01_10_16_05_10/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_route_002852_route0_01_10_16_05_10,,
ConstructionObstacleTwoWays,Town13_Rep0_1313_0_route0_01_08_22_20_59,445,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_0_route0_01_08_22_20_59/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_0_route0_01_08_22_20_59,,
ConstructionObstacleTwoWays,Town13_Rep0_1313_0_route0_01_11_07_24_53,472,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_0_route0_01_11_07_24_53/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_0_route0_01_11_07_24_53,,
ConstructionObstacleTwoWays,Town13_Rep0_1313_1_route0_01_10_20_47_28,462,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_1_route0_01_10_20_47_28/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1313_1_route0_01_10_20_47_28,,
ConstructionObstacleTwoWays,Town13_Rep0_1315_0_route0_01_10_18_21_00,587,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_0_route0_01_10_18_21_00/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_0_route0_01_10_18_21_00,,
ConstructionObstacleTwoWays,Town13_Rep0_1315_1_route0_01_10_00_08_54,609,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_1_route0_01_10_00_08_54/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_1_route0_01_10_00_08_54,,
ConstructionObstacleTwoWays,Town13_Rep0_1315_1_route0_01_11_14_24_59,597,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_1_route0_01_11_14_24_59/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1315_1_route0_01_11_14_24_59,,
ConstructionObstacleTwoWays,Town13_Rep0_1323_0_route0_01_10_22_31_08,549,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1323_0_route0_01_10_22_31_08/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1323_0_route0_01_10_22_31_08,,
ConstructionObstacleTwoWays,Town13_Rep0_1364_0_route0_01_10_16_01_15,563,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1364_0_route0_01_10_16_01_15/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1364_0_route0_01_10_16_01_15,,
ConstructionObstacleTwoWays,Town13_Rep0_1541_1_route0_01_10_18_37_24,486,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1541_1_route0_01_10_18_37_24/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_1541_1_route0_01_10_18_37_24,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001251_route0_01_10_21_22_45,374,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001251_route0_01_10_21_22_45/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001251_route0_01_10_21_22_45,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001253_route0_01_10_12_32_55,369,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001253_route0_01_10_12_32_55/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001253_route0_01_10_12_32_55,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001254_route0_01_09_10_28_25,372,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001254_route0_01_09_10_28_25/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001254_route0_01_09_10_28_25,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001256_route0_01_08_04_59_31,370,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001256_route0_01_08_04_59_31/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001256_route0_01_08_04_59_31,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001256_route0_01_11_04_34_32,371,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001256_route0_01_11_04_34_32/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001256_route0_01_11_04_34_32,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001258_route0_01_08_07_13_49,369,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001258_route0_01_08_07_13_49/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001258_route0_01_08_07_13_49,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001260_route0_01_09_14_53_23,438,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001260_route0_01_09_14_53_23/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001260_route0_01_09_14_53_23,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001262_route0_01_10_14_36_53,430,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001262_route0_01_10_14_36_53/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001262_route0_01_10_14_36_53,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001268_route0_01_08_10_07_55,427,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001268_route0_01_08_10_07_55/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001268_route0_01_08_10_07_55,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001268_route0_01_11_05_22_19,425,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001268_route0_01_11_05_22_19/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001268_route0_01_11_05_22_19,,
ConstructionObstacleTwoWays,Town13_Rep0_route_001269_route0_01_08_02_24_07,374,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001269_route0_01_08_02_24_07/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_001269_route0_01_08_02_24_07,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003014_route0_01_09_11_11_10,396,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003014_route0_01_09_11_11_10/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003014_route0_01_09_11_11_10,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003017_route0_01_10_04_40_00,424,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003017_route0_01_10_04_40_00/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003017_route0_01_10_04_40_00,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003020_route0_01_10_10_54_04,506,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003020_route0_01_10_10_54_04/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003020_route0_01_10_10_54_04,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003022_route0_01_10_03_13_42,404,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003022_route0_01_10_03_13_42/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003022_route0_01_10_03_13_42,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003022_route0_01_11_14_47_36,441,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003022_route0_01_11_14_47_36/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003022_route0_01_11_14_47_36,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003023_route0_01_11_05_28_54,402,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003023_route0_01_11_05_28_54/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003023_route0_01_11_05_28_54,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003027_route0_01_09_07_28_56,406,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003027_route0_01_09_07_28_56/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003027_route0_01_09_07_28_56,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003027_route0_01_11_09_14_33,421,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003027_route0_01_11_09_14_33/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003027_route0_01_11_09_14_33,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003033_route0_01_11_01_41_12,440,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003033_route0_01_11_01_41_12/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003033_route0_01_11_01_41_12,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003034_route0_01_10_00_34_34,438,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003034_route0_01_10_00_34_34/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003034_route0_01_10_00_34_34,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003034_route0_01_11_14_28_40,449,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003034_route0_01_11_14_28_40/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003034_route0_01_11_14_28_40,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003036_route0_01_09_18_10_21,410,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003036_route0_01_09_18_10_21/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003036_route0_01_09_18_10_21,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003036_route0_01_11_13_13_39,438,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003036_route0_01_11_13_13_39/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003036_route0_01_11_13_13_39,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003045_route0_01_07_21_30_26,434,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003045_route0_01_07_21_30_26/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003045_route0_01_07_21_30_26,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003045_route0_01_11_04_14_35,432,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003045_route0_01_11_04_14_35/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003045_route0_01_11_04_14_35,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003050_route0_01_09_15_24_08,372,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003050_route0_01_09_15_24_08/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003050_route0_01_09_15_24_08,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003050_route0_01_11_12_00_02,367,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003050_route0_01_11_12_00_02/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003050_route0_01_11_12_00_02,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003052_route0_01_10_16_41_01,442,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003052_route0_01_10_16_41_01/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003052_route0_01_10_16_41_01,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003057_route0_01_10_05_57_22,373,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003057_route0_01_10_05_57_22/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003057_route0_01_10_05_57_22,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003057_route0_01_11_15_32_22,392,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003057_route0_01_11_15_32_22/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003057_route0_01_11_15_32_22,,
ConstructionObstacleTwoWays,Town13_Rep0_route_003199_route0_01_10_13_42_02,399,,,,,,,,True,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003199_route0_01_10_13_42_02/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town13_Rep0_route_003199_route0_01_10_13_42_02,,
