scenario,route_id,frame_id,primary_road_structure,primary_event,events,regular_event,overlay_event,source_unusual_event,base_road_structure,intersection_road_structure,age_frames,age_seconds,max_frames,recovery_age_frames,recovery_max_frames,phase,reason
ParkingCutIn,Town12_Rep0_3895_0_route0_01_09_13_00_18,47,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_3895_0_route0_01_09_13_00_18,48,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_3895_0_route0_01_09_13_00_18,49,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_3895_0_route0_01_09_13_00_18,50,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_3895_0_route0_01_09_13_00_18,51,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,52,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,53,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,54,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,55,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,56,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,57,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,58,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,59,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,60,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,61,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,62,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,63,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,64,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,65,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,66,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,67,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,68,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,69,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,70,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,71,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,72,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,73,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,74,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_607_0_route0_01_08_14_34_13,75,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,213,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,214,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,215,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,216,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,217,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,218,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,219,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,220,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,221,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,222,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,223,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,224,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,225,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,226,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,227,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,228,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,229,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,230,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,231,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,232,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,233,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,234,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,235,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_815_0_route0_01_11_07_21_33,236,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,32,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,33,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,34,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,35,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,36,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,37,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,38,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,39,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,40,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,41,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,42,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,43,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,44,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,45,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,46,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,47,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,48,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,49,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,50,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,51,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,52,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,53,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,54,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town12_Rep0_2679_0_route0_01_09_06_50_41,55,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,28,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,29,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,30,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,31,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,32,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,33,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,34,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,35,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,36,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,37,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,38,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,39,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,40,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,41,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,42,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,43,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,44,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,45,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,46,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,47,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,48,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,49,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,50,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,51,R5,U-E4,R-E5|U-E4,R-E5,U-E4,U-E4,R1,R5,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,250,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,251,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,252,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,253,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,4,1.0,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,254,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,255,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,6,1.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,256,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,257,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,258,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,259,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,260,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,11,2.75,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,261,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,12,3.0,24,2,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,262,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,263,R4,R-E2,R-E2|R-E4,R-E4,R-E2,U-E2,R2,R4,14,3.5,24,1,12,recovery_to_target_lane,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,264,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
VehicleOpensDoorTwoWays,Town12_Rep0_3315_0_route0_01_08_13_44_23,265,R4,U-E2,R-E4|U-E2,R-E4,U-E2,U-E2,R2,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
